route_id,trip_id,trip_headsign,service_id,direction_id,shape_id,wheelchair_accessible,bikes_allowed
19,27788344,"Seyssins, Garlettes",12345-MSHLVH02_ST8_2_HI2324-MSHLVH03_ST8_3_HI2324-MSHLVH04_ST8_4_HI2324-MSHLW02_ST11_2_HI2324-MSHLW03_ST11_3_HI2324-MSHLW04_ST11_4_HI2324,0,SEM_19_1,1,2
65,28019632,"Grenoble, Grand'place",1234567-MFHS12_ST5_12_HI2324-MFHS14_ST5_14_HI2324,1,,1,2
B,28181439,"Gières, Plaine des Sports",12345-MGHLV10_ST0_10_HI2324,0,SEM_B_1,1,2
3,27983683,"Grenoble, Victor Hugo",1234567-MEHD00_ST6_0_HI2324,0,SEM_C3_1,1,2
C,28070435,"Seyssins, Le Prisme",12345-MGHLV11_ST0_11_HI2324-MGHLV12_ST0_12_HI2324,1,SEM_C_2,1,2
41,28020637,"La Tronche, Grand Sablon",12345-MFVLV09_ST21_9_HI2324,1,SEM_41_2,1,2
2,28125127,"Claix, Pont Rouge",1234567-MEHS03_ST5_3_HI2324,0,SEM_C2_2,1,2
1,27772260,"Montbonnot-Saint-Martin, Pré de l'Eau",12345-MSHLVH02_ST8_2_HI2324-MSHLVH03_ST8_3_HI2324-MSHLVH04_ST8_4_HI2324-MSHLW02_ST11_2_HI2324-MSHLW03_ST11_3_HI2324-MSHLW04_ST11_4_HI2324,0,SEM_C1_6,1,2
C,27955791,"Seyssins, Le Prisme",1234567-MGHD01_ST6_1_HI2324,1,SEM_C_2,1,2
B,28232802,"Grenoble, Oxford",12345-MGHLV12_ST0_12_HI2324-MGHLV13_ST0_13_HI2324,1,SEM_B_2,1,2
A,28214960,"Fontaine, La Poya",1234567-MEHS03_ST5_3_HI2324,1,SEM_A_4,1,2
7,27973379,"Échirolles, Comboire",12345-MSILV00_ST21_0_HI2324,1,SEM_C7_2,1,2
1,27788468,"Grenoble, Cité Jean Macé",1234567-MSHSAH05_ST5_5_HI2324-MSHSAH06_ST5_6_HI2324-MSHSAH07_ST5_7_HI2324,1,SEM_C1_4,1,2
7,28178171,"Gières, Universités - IUT - UFRAPS",12345-MSHLVH04_ST8_4_HI2324-MSHLW04_ST11_4_HI2324,0,SEM_C7_1,1,2
C,28213373,"Seyssins, Le Prisme",1234567-MGHD02_ST6_2_HI2324,1,SEM_C_2,1,2
22,27810069,"Grenoble, Oxford",1234567-MSHSAH05_ST5_5_HI2324-MSHSAH06_ST5_6_HI2324-MSHSAH07_ST5_7_HI2324-MSHSAH08_ST5_8_HI2324,1,SEM_22_2,1,2
45,28225631,"Vif, La Valonne",12*45-MFHLV20_ST0_20_HI2324-MFHLV21_ST0_21_HI2324,1,SEM_45_3,1,2
7,28208935,"Gières, Universités - Biologie",1234567-MSHDF07_ST6_7_HI2324,0,SEM_C7_1,1,2
4,27983851,"Eybens, Le Verderet",1234567-MEHD00_ST6_0_HI2324,0,SEM_C4_1,1,2
47,28018542,"Claix, Val d'Allières",12345-MFHLV20_ST0_20_HI2324-MFHLV21_ST0_21_HI2324,0,SEM_47_1,1,2
12,27996209,"Saint-Martin-d'Hères, Les Alloves",12345-MEILV08_ST21_8_HI2324,1,SEM_12_1,1,2
5,27803339,"Gières, Universités - Biologie",1234567-MSHSAH05_ST5_5_HI2324-MSHSAH06_ST5_6_HI2324-MSHSAH07_ST5_7_HI2324-MSHSAH08_ST5_8_HI2324,1,SEM_C5_2,1,2
A,28214862,"Le Pont-de-Claix, L'Etoile",1234567-MEHS03_ST5_3_HI2324,0,SEM_A_3,1,2
C,28182432,"Seyssins, Le Prisme",12345-MGHLV10_ST0_10_HI2324-MGHLV13_ST0_13_HI2324,1,SEM_C_2,1,2
C,28206987,"Saint-Martin-d'Hères, Condillac - Universités",1234567-MGHS04_ST5_4_HI2324,0,SEM_C_1,1,2
25,28041025,"Grenoble, Colonel Dumont",12345-MAHLV00_ST0_0_HI2324,1,SEM_25_2,1,2
12,27986064,"Eybens, Maisons Neuves",1234567-MEHS00_ST5_0_HI2324-MEHS03_ST5_3_HI2324-MEHS04_ST5_4_HI2324,0,SEM_12_2,1,2
5,28086939,"Grenoble, Palais de Justice - Gare",12345-MSHLVH02_ST8_2_HI2324-MSHLW02_ST11_2_HI2324,0,SEM_C5_1,1,2
2,27995018,"Grenoble, Louise Michel",12345-MEILV08_ST21_8_HI2324,1,SEM_C2_1,1,2
A,28250567,"Le Pont-de-Claix, L'Etoile",12345-MEHLV05_ST8_5_HI2324-MEHW03_ST11_3_HI2324,0,SEM_A_3,1,2
2,27982973,"Grenoble, Louise Michel",1234567-MEHD00_ST6_0_HI2324,1,SEM_C2_1,1,2
4,28198756,"Grenoble, Victor Hugo",1234567-MEHD01_ST6_1_HI2324,1,SEM_C4_2,1,2
C,28256916,"Saint-Martin-d'Hères, Condillac - Universités",1234567-MGHS03_ST5_3_HI2324,0,SEM_C_1,1,2
C,28256992,"Seyssins, Le Prisme",1234567-MGHS03_ST5_3_HI2324,1,SEM_C_2,1,2
D,27954411,"Saint-Martin-d'Hères, Etienne Grappe",1234567-MGHS01_ST5_1_HI2324-MGHS03_ST5_3_HI2324-MGHS04_ST5_4_HI2324,1,SEM_D_3,1,2
C,28207090,"Seyssins, Le Prisme",1234567-MGHS04_ST5_4_HI2324,1,SEM_C_2,1,2
15,28049446,"Grenoble, Verdun - Préfecture",12345-MAHLV00_ST0_0_HI2324,1,SEM_15_2,1,2
B,28101737,"Gières, Plaine des Sports",12345-MGHLV14_ST0_14_HI2324,0,SEM_B_1,1,2
6,28268694,"Grenoble, Oxford",1234567-MSHDF07_ST6_7_HI2324,0,SEM_C6_2,1,2
5,28096755,"Gières, Universités - Biologie",1234567-MSHDF04_ST6_4_HI2324-MSHDF07_ST6_7_HI2324,1,SEM_C5_2,1,2
D,27954355,"Saint-Martin-d'Hères, Les Taillées - Universités",1234567-MGHS01_ST5_1_HI2324-MGHS03_ST5_3_HI2324-MGHS04_ST5_4_HI2324,0,SEM_D_1,1,2
A,27985391,"Le Pont-de-Claix, L'Etoile",1234567-MEHS00_ST5_0_HI2324-MEHS04_ST5_4_HI2324,0,SEM_A_3,1,2
22,27810074,"Grenoble, Oxford",1234567-MSHSAH05_ST5_5_HI2324-MSHSAH06_ST5_6_HI2324-MSHSAH07_ST5_7_HI2324-MSHSAH08_ST5_8_HI2324,1,SEM_22_2,1,2
C,28182216,"Saint-Martin-d'Hères, Condillac - Universités",12345-MGHLV10_ST0_10_HI2324-MGHLV13_ST0_13_HI2324,0,SEM_C_1,1,2
B,28232881,"Grenoble, Oxford",12345-MGHLV12_ST0_12_HI2324-MGHLV13_ST0_13_HI2324,1,SEM_B_2,1,2
1,28026675,"Meylan, Maupertuis",12345-MSILV00_ST21_0_HI2324,0,SEM_C1_2,1,2
19,28144427,"Seyssins, Garlettes",1234567-MSHSAH05_ST5_5_HI2324,0,SEM_19_1,1,2
19,27971771,"Seyssins, Garlettes",12345-MSILV00_ST21_0_HI2324,0,SEM_19_1,1,2
19,28173529,"Seyssins, Garlettes",1234567-MSHDF04_ST6_4_HI2324-MSHDF05_ST6_5_HI2324-MSHDF07_ST6_7_HI2324,0,SEM_19_1,1,2
C,28070586,"Saint-Martin-d'Hères, Condillac - Universités",12345-MGHLV11_ST0_11_HI2324-MGHLV12_ST0_12_HI2324,0,SEM_C_1,1,2
B,28181461,"Gières, Plaine des Sports",12345-MGHLV10_ST0_10_HI2324,0,SEM_B_1,1,2
19,28219333,"Sassenage, L'Ovalie",1234567-MSHSAH06_ST5_6_HI2324-MSHSAH07_ST5_7_HI2324-MSHSAH08_ST5_8_HI2324,1,SEM_19_2,1,2
B,28129076,"Gières, Plaine des Sports",12345-MGHLV09_ST0_9_HI2324,0,SEM_B_1,1,2
A,28110115,"Grenoble, Grand'place",12345-MEHLV03_ST8_3_HI2324,0,SEM_A_3,1,2
19,28173539,"Sassenage, L'Ovalie",1234567-MSHDF04_ST6_4_HI2324-MSHDF05_ST6_5_HI2324-MSHDF07_ST6_7_HI2324,1,SEM_19_2,1,2
B,28074854,"Grenoble, Oxford",1234567-MGHS03_ST5_3_HI2324,1,SEM_B_2,1,2
20,27743865,"Veurey-Voroize, La Rive",12345-MSILV00_ST21_0_HI2324,1,SEM_20_2,1,2
A,28198326,"Fontaine, La Poya",1234567-MEHD01_ST6_1_HI2324,1,SEM_A_4,1,2
C,27955735,"Seyssins, Le Prisme",1234567-MGHD01_ST6_1_HI2324,1,SEM_C_2,1,2
A,28250509,"Grenoble, Verdun - Préfecture",12345-MEHLV05_ST8_5_HI2324-MEHW03_ST11_3_HI2324,1,SEM_A_4,1,2
3,27984541,"Échirolles, Centre du graphisme",1234567-MEHS00_ST5_0_HI2324-MEHS03_ST5_3_HI2324-MEHS04_ST5_4_HI2324,1,SEM_C3_2,1,2
B,27954130,"Grenoble, Oxford",1234567-MGHS01_ST5_1_HI2324-MGHS04_ST5_4_HI2324,1,SEM_B_2,1,2
51,28018063,"Veurey-Voroize, La Rive",12345-MFHLV20_ST0_20_HI2324-MFHLV21_ST0_21_HI2324,0,SEM_51_4,1,2
22,27809783,"Grenoble, Oxford",12345-MSHLVH02_ST8_2_HI2324-MSHLVH03_ST8_3_HI2324-MSHLVH04_ST8_4_HI2324-MSHLW02_ST11_2_HI2324-MSHLW03_ST11_3_HI2324-MSHLW04_ST11_4_HI2324,1,SEM_22_2,1,2
C,28105524,"Saint-Martin-d'Hères, Condillac - Universités",12345-MGHLV14_ST0_14_HI2324,0,SEM_C_1,1,2
E,28075847,"Fontanil-Cornillon, Palluel",1234567-MGHS03_ST5_3_HI2324,1,SEM_E_1,1,2
67,28020244,"Grenoble, Grand'place",12345-MFVLV09_ST21_9_HI2324,0,SEM_67_2,1,2
3,28245796,"Grenoble, Victor Hugo",12345-MEILV08_ST21_8_HI2324,0,SEM_C3_1,1,2
B,27954088,"Grenoble, Oxford",1234567-MGHS01_ST5_1_HI2324-MGHS04_ST5_4_HI2324,1,SEM_B_2,1,2
81,28110636,"Grenoble, Gares",12345-MEHLV03_ST8_3_HI2324,0,,1,2
1,28026660,"Grenoble, Cité Jean Macé",12345-MSILV00_ST21_0_HI2324,1,SEM_C1_1,1,2
3,27984653,"Échirolles, Centre du graphisme",1234567-MEHS00_ST5_0_HI2324-MEHS03_ST5_3_HI2324-MEHS04_ST5_4_HI2324,1,SEM_C3_2,1,2
C,28207033,"Saint-Martin-d'Hères, Condillac - Universités",1234567-MGHS04_ST5_4_HI2324,0,SEM_C_1,1,2
16,28057020,"Corenc, Montfleury",123456*-MSILV00_ST21_0_HI2324,0,SEM_16_1,1,2
B,27955231,"Grenoble, Oxford",1234567-MGHD01_ST6_1_HI2324-MGHD02_ST6_2_HI2324,1,SEM_B_2,1,2
25,28104791,"Le Gua, Les Saillants",12345-MAVLV00_ST21_0_HI2324,0,SEM_25_1,1,2
7,27785600,"Gières, Universités - Biologie",1234567-MSHDF04_ST6_4_HI2324-MSHDF05_ST6_5_HI2324,0,SEM_C7_1,1,2
20,27743832,"Sassenage, Les Engenières",12345-MSILV00_ST21_0_HI2324,1,SEM_20_4,1,2
B,28233047,"Grenoble, Oxford",12345-MGHLV12_ST0_12_HI2324-MGHLV13_ST0_13_HI2324,1,SEM_B_2,1,2
E,27955410,"Fontanil-Cornillon, Palluel",1234567-MGHD01_ST6_1_HI2324,1,SEM_E_1,1,2
C,27953245,"Seyssins, Le Prisme",1234567-MGHS01_ST5_1_HI2324,1,SEM_C_2,1,2
C,28070310,"Saint-Martin-d'Hères, Condillac - Universités",12345-MGHLV11_ST0_11_HI2324-MGHLV12_ST0_12_HI2324,0,SEM_C_1,1,2
B,27954136,"Grenoble, Oxford",1234567-MGHS01_ST5_1_HI2324-MGHS04_ST5_4_HI2324,1,SEM_B_2,1,2
13,28029727,"Poisat, Cimetière Intercommunal",12345-MEHLV03_ST8_3_HI2324-MEHLV04_ST8_4_HI2324-MEHLV05_ST8_5_HI2324-MEHW03_ST11_3_HI2324-MEHW04_ST11_4_HI2324,0,SEM_13_1,1,2
22,27971881,"Grenoble, Oxford",12345-MSILV00_ST21_0_HI2324,1,SEM_22_2,1,2
15,28049493,"Grenoble, Verdun - Préfecture",12345-MAHLV00_ST0_0_HI2324,1,SEM_15_10,1,2
C,28207073,"Seyssins, Le Prisme",1234567-MGHS04_ST5_4_HI2324,1,SEM_C_2,1,2
3,27983679,"Grenoble, Victor Hugo",1234567-MEHD00_ST6_0_HI2324,0,SEM_C3_1,1,2
1,28026662,"Grenoble, Cité Jean Macé",12345-MSILV00_ST21_0_HI2324,1,SEM_C1_5,1,2
3,27984524,"Échirolles, Centre du graphisme",1234567-MEHS00_ST5_0_HI2324-MEHS03_ST5_3_HI2324-MEHS04_ST5_4_HI2324,1,SEM_C3_2,1,2
5,28086923,"Grenoble, Palais de Justice - Gare",12345-MSHLVH02_ST8_2_HI2324-MSHLW02_ST11_2_HI2324,0,SEM_C5_1,1,2
7,27973455,"Échirolles, Comboire",12345-MSILV00_ST21_0_HI2324,1,SEM_C7_2,1,2
C,28070419,"Seyssins, Le Prisme",12345-MGHLV11_ST0_11_HI2324-MGHLV12_ST0_12_HI2324,1,SEM_C_2,1,2
3,28245761,"Échirolles, Centre du graphisme",12345-MEILV08_ST21_8_HI2324,1,SEM_C3_2,1,2
16,27810450,"Le Pont-de-Claix, Gendarmerie",12345-MSHLVH02_ST8_2_HI2324-MSHLVH03_ST8_3_HI2324-MSHLVH04_ST8_4_HI2324-MSHLW02_ST11_2_HI2324-MSHLW03_ST11_3_HI2324-MSHLW04_ST11_4_HI2324,1,SEM_16_2,1,2
C,28207085,"Seyssins, Le Prisme",1234567-MGHS04_ST5_4_HI2324,1,SEM_C_2,1,2
D,27946686,"Saint-Martin-d'Hères, Etienne Grappe",12345-MGHLV07_ST0_7_HI2324-MGHLV09_ST0_9_HI2324-MGHLV10_ST0_10_HI2324-MGHLV13_ST0_13_HI2324-MGHLV14_ST0_14_HI2324,1,SEM_D_2,1,2
62,28013562,"Grenoble, Notre-Dame - Musée",12345-MFHLV20_ST0_20_HI2324-MFHLV21_ST0_21_HI2324,0,SEM_62_4,1,2
2,28030015,"Claix, Pont Rouge",12345-MEHLV03_ST8_3_HI2324-MEHLV04_ST8_4_HI2324-MEHLV05_ST8_5_HI2324-MEHW03_ST11_3_HI2324-MEHW04_ST11_4_HI2324,0,SEM_C2_2,1,2
25,28040278,"Grenoble, Colonel Dumont",1234567-MAHD01_ST6_1_HI2324,1,SEM_25_2,1,2
C,28213474,"Seyssins, Le Prisme",1234567-MGHD02_ST6_2_HI2324,1,SEM_C_2,1,2
14,28008714,"Gières, Gières Gare - Universités",12345-MAVLV00_ST21_0_HI2324,1,SEM_14_2,1,2
6,27784801,"Saint-Martin-d'Hères, Henri Wallon",12345-MSHLVH02_ST8_2_HI2324-MSHLVH03_ST8_3_HI2324-MSHLVH04_ST8_4_HI2324-MSHLW02_ST11_2_HI2324-MSHLW03_ST11_3_HI2324-MSHLW04_ST11_4_HI2324,1,SEM_C6_1,1,2
6,27647951,"Grenoble, Oxford",1234567-MSHDF04_ST6_4_HI2324-MSHDF05_ST6_5_HI2324,0,SEM_C6_2,1,2
C,28182205,"Seyssins, Le Prisme",12345-MGHLV10_ST0_10_HI2324-MGHLV13_ST0_13_HI2324,1,SEM_C_2,1,2
15,28104658,"Grenoble, Verdun - Préfecture",12345-MAVLV00_ST21_0_HI2324,1,SEM_15_10,1,2
15,28009584,"Grenoble, Verdun - Préfecture",1234567-MAHD01_ST6_1_HI2324,1,SEM_15_9,1,2
A,28250401,"Le Pont-de-Claix, L'Etoile",12345-MEHLV05_ST8_5_HI2324-MEHW03_ST11_3_HI2324,0,SEM_A_3,1,2
E,28213054,"Fontanil-Cornillon, Palluel",1234567-MGHD02_ST6_2_HI2324,1,SEM_E_1,1,2
A,27995552,"Fontaine, La Poya",12345-MEILV08_ST21_8_HI2324,1,SEM_A_4,1,2
A,28031179,"Fontaine, La Poya",12345-MEHLV04_ST8_4_HI2324-MEHW04_ST11_4_HI2324,1,SEM_A_4,1,2
5,27919641,"Gières, Universités - Biologie",12345-MSHLVH03_ST8_3_HI2324-MSHLVH04_ST8_4_HI2324-MSHLW03_ST11_3_HI2324-MSHLW04_ST11_4_HI2324,1,SEM_C5_2,1,2
C,28182329,"Gières, Plaine des Sports",12345-MGHLV10_ST0_10_HI2324-MGHLV13_ST0_13_HI2324,0,SEM_C_1,1,2
5,27803496,"Grenoble, Palais de Justice - Gare",1234567-MSHDF05_ST6_5_HI2324,0,SEM_C5_1,1,2
B,28233111,"Grenoble, Oxford",12345-MGHLV12_ST0_12_HI2324-MGHLV13_ST0_13_HI2324,1,SEM_B_2,1,2
A,27985319,"Grenoble, Grand'place",1234567-MEHS00_ST5_0_HI2324-MEHS04_ST5_4_HI2324,0,SEM_A_3,1,2
B,27946031,"Grenoble, Oxford",12345-MGHLV07_ST0_7_HI2324-MGHLV11_ST0_11_HI2324,1,SEM_B_2,1,2
C,28105555,"Seyssins, Le Prisme",12345-MGHLV14_ST0_14_HI2324,1,SEM_C_2,1,2
47,28018543,"Claix, Val d'Allières",12345-MFHLV20_ST0_20_HI2324-MFHLV21_ST0_21_HI2324,0,SEM_47_1,1,2
A,28198390,"Grenoble, Polesud - Alpexpo",1234567-MEHD01_ST6_1_HI2324,1,SEM_A_4,1,2
C,28105469,"Saint-Martin-d'Hères, Condillac - Universités",12345-MGHLV14_ST0_14_HI2324,0,SEM_C_1,1,2
19,27971760,"Sassenage, L'Ovalie",12345-MSILV00_ST21_0_HI2324,1,SEM_19_2,1,2
E,28110922,"Grenoble, Louise Michel",12345-MGHLV07_ST0_7_HI2324-MGHLV09_ST0_9_HI2324-MGHLV10_ST0_10_HI2324-MGHLV11_ST0_11_HI2324-MGHLV13_ST0_13_HI2324,0,SEM_E_2,1,2
B,28181529,"La Tronche, Grand Sablon",12345-MGHLV10_ST0_10_HI2324,0,SEM_B_1,1,2
B,28181362,"Gières, Plaine des Sports",12345-MGHLV10_ST0_10_HI2324,0,SEM_B_1,1,2
61,28196945,"Saint-Égrève, Muret",12345-MFHLV20_ST0_20_HI2324-MFHLV21_ST0_21_HI2324,0,SEM_61_3,1,2
67,28018114,"Herbeys, Herbeys Le Bourg",12345-MFHLV20_ST0_20_HI2324-MFHLV21_ST0_21_HI2324,1,SEM_67_1,1,2
5,28086919,"Gières, Universités - Biologie",12345-MSHLVH02_ST8_2_HI2324-MSHLW02_ST11_2_HI2324,1,SEM_C5_2,1,2
47,28018537,"Claix, Val d'Allières",12345-MFHLV20_ST0_20_HI2324-MFHLV21_ST0_21_HI2324,0,SEM_47_1,1,2
A,28198282,"Fontaine, La Poya",1234567-MEHD01_ST6_1_HI2324,1,SEM_A_4,1,2
A,28214843,"Fontaine, La Poya",1234567-MEHS03_ST5_3_HI2324,1,SEM_A_4,1,2
B,28233002,"Grenoble, Oxford",12345-MGHLV12_ST0_12_HI2324-MGHLV13_ST0_13_HI2324,1,SEM_B_2,1,2
B,28232829,"Grenoble, Oxford",12345-MGHLV12_ST0_12_HI2324-MGHLV13_ST0_13_HI2324,1,SEM_B_2,1,2
25,28217021,"Grenoble, Colonel Dumont",1234567-MAHD02_ST6_2_HI2324,1,SEM_25_2,1,2
A,28110069,"Fontaine, La Poya",12345-MEHLV03_ST8_3_HI2324,1,SEM_A_4,1,2
D,28204699,"Saint-Martin-d'Hères, Les Taillées - Universités",12345-MGHLV11_ST0_11_HI2324-MGHLV12_ST0_12_HI2324,0,SEM_D_4,1,2
21,28019965,"Claix, Pont Rouge",1234567-MFHD06_ST6_6_HI2324-MFHD07_ST6_7_HI2324-MFHD08_ST6_8_HI2324-MFHD09_ST6_9_HI2324,0,SEM_21_1,1,2
3,27984694,"Grenoble, Victor Hugo",1234567-MEHS00_ST5_0_HI2324-MEHS03_ST5_3_HI2324-MEHS04_ST5_4_HI2324,0,SEM_C3_1,1,2
A,28109863,"Fontaine, La Poya",12345-MEHLV03_ST8_3_HI2324,1,SEM_A_4,1,2
5,27919690,"Gières, Universités - Biologie",12345-MSHLVH03_ST8_3_HI2324-MSHLVH04_ST8_4_HI2324-MSHLW03_ST11_3_HI2324-MSHLW04_ST11_4_HI2324,1,SEM_C5_2,1,2
B,28233141,"Grenoble, Oxford",12345-MGHLV12_ST0_12_HI2324-MGHLV13_ST0_13_HI2324,1,SEM_B_2,1,2
B,28232943,"Grenoble, Oxford",12345-MGHLV12_ST0_12_HI2324-MGHLV13_ST0_13_HI2324,1,SEM_B_2,1,2
40,28018765,"Grenoble, Victor Hugo",12345-MFHLV20_ST0_20_HI2324-MFHLV21_ST0_21_HI2324,1,SEM_40_2,1,2
1,27772285,"Grenoble, Cité Jean Macé",12345-MSHLVH02_ST8_2_HI2324-MSHLVH03_ST8_3_HI2324-MSHLVH04_ST8_4_HI2324-MSHLW02_ST11_2_HI2324-MSHLW03_ST11_3_HI2324-MSHLW04_ST11_4_HI2324,1,SEM_C1_1,1,2
2,28125377,"Claix, Pont Rouge",1234567-MEHS03_ST5_3_HI2324,0,SEM_C2_2,1,2
6,27972126,"Grenoble, Oxford",12345-MSILV00_ST21_0_HI2324,0,SEM_C6_2,1,2
E,27955413,"Fontanil-Cornillon, Palluel",1234567-MGHD01_ST6_1_HI2324,1,SEM_E_1,1,2
E,28112193,"Fontanil-Cornillon, Palluel",12345-MGHLV12_ST0_12_HI2324,1,SEM_E_5,1,2
B,28102005,"Gières, Plaine des Sports",12345-MGHLV14_ST0_14_HI2324,0,SEM_B_1,1,2
1,27788802,"Meylan, Maupertuis",1234567-MSHDF04_ST6_4_HI2324-MSHDF05_ST6_5_HI2324-MSHDF07_ST6_7_HI2324,0,SEM_C1_2,1,2
7,28219475,"Gières, Universités - IUT - UFRAPS",12345-MSHLVH02_ST8_2_HI2324-MSHLVH03_ST8_3_HI2324-MSHLW02_ST11_2_HI2324-MSHLW03_ST11_3_HI2324,0,SEM_C7_1,1,2
A,27985613,"Le Pont-de-Claix, L'Etoile",1234567-MEHS00_ST5_0_HI2324-MEHS04_ST5_4_HI2324,0,SEM_A_3,1,2
5,27803235,"Grenoble, Palais de Justice - Gare",1234567-MSHSAH05_ST5_5_HI2324-MSHSAH06_ST5_6_HI2324-MSHSAH07_ST5_7_HI2324-MSHSAH08_ST5_8_HI2324,0,SEM_C5_1,1,2
B,28101768,"Grenoble, Oxford",12345-MGHLV14_ST0_14_HI2324,1,SEM_B_2,1,2
20,27743840,"Seyssinet-Pariset, Seyssinet-Pariset Hôtel de Ville",12345-MSILV00_ST21_0_HI2324,0,SEM_20_3,1,2
B,27946347,"Gières, Plaine des Sports",12345-MGHLV07_ST0_7_HI2324-MGHLV11_ST0_11_HI2324,0,SEM_B_1,1,2
B,28232882,"Grenoble, Oxford",12345-MGHLV12_ST0_12_HI2324-MGHLV13_ST0_13_HI2324,1,SEM_B_2,1,2
25,28086592,"Grenoble, Colonel Dumont",1234567-MAHS00_ST5_0_HI2324,1,SEM_25_2,1,2
1,28217940,"Montbonnot-Saint-Martin, Pré de l'Eau",1234567-MSHSAH08_ST5_8_HI2324,0,SEM_C1_6,1,2
70,28020414,"Champ-sur-Drac, La Melle",12345-MFVLV09_ST21_9_HI2324,1,,1,2
B,28128923,"Grenoble, Oxford",12345-MGHLV09_ST0_9_HI2324,1,SEM_B_2,1,2
4,28030791,"Grenoble, Victor Hugo",12345-MEHLV03_ST8_3_HI2324-MEHLV04_ST8_4_HI2324-MEHLV05_ST8_5_HI2324-MEHW03_ST11_3_HI2324-MEHW04_ST11_4_HI2324,1,SEM_C4_2,1,2
A,27983187,"Fontaine, La Poya",1234567-MEHD00_ST6_0_HI2324,1,SEM_A_4,1,2
A,28031319,"Le Pont-de-Claix, L'Etoile",12345-MEHLV04_ST8_4_HI2324-MEHW04_ST11_4_HI2324,0,SEM_A_3,1,2
B,28074939,"Gières, Plaine des Sports",1234567-MGHS03_ST5_3_HI2324,0,SEM_B_1,1,2
1,28026648,"Meylan, Maupertuis",12345-MSILV00_ST21_0_HI2324,0,SEM_C1_2,1,2
B,28129064,"Gières, Plaine des Sports",12345-MGHLV09_ST0_9_HI2324,0,SEM_B_1,1,2
4,27983799,"Grenoble, Victor Hugo",1234567-MEHD00_ST6_0_HI2324,1,SEM_C4_2,1,2
A,28031169,"Fontaine, La Poya",12345-MEHLV04_ST8_4_HI2324-MEHW04_ST11_4_HI2324,1,SEM_A_4,1,2
2,28211334,"Claix, Pont Rouge",1234567-MEHD01_ST6_1_HI2324,0,SEM_C2_2,1,2
15,28104660,"Grenoble, Verdun - Préfecture",12345-MAVLV00_ST21_0_HI2324,1,SEM_15_10,1,2
12,27983570,"Saint-Martin-d'Hères, Les Alloves",1234567-MEHD00_ST6_0_HI2324,1,SEM_12_1,1,2
A,28214744,"Le Pont-de-Claix, L'Etoile",1234567-MEHS03_ST5_3_HI2324,0,SEM_A_3,1,2
12,27996208,"Eybens, Maisons Neuves",12345-MEILV08_ST21_8_HI2324,0,SEM_12_9,1,2
13,27983472,"Meylan, Lycée du Grésivaudan",1234567-MEHD00_ST6_0_HI2324-MEHD01_ST6_1_HI2324,1,SEM_13_2,1,2
25,28086603,"Grenoble, Colonel Dumont",1234567-MAHS00_ST5_0_HI2324,1,SEM_25_2,1,2
23,28020375,"Saint-Martin-d'Hères, Bibliothèques Universitaires",12345-MFVLV09_ST21_9_HI2324,1,SEM_23_2,1,2
A,28214678,"Le Pont-de-Claix, L'Etoile",1234567-MEHS03_ST5_3_HI2324,0,SEM_A_3,1,2
C,28207050,"Seyssins, Le Prisme",1234567-MGHS04_ST5_4_HI2324,1,SEM_C_2,1,2
B,28233036,"Gières, Plaine des Sports",12345-MGHLV12_ST0_12_HI2324-MGHLV13_ST0_13_HI2324,0,SEM_B_1,1,2
A,28214997,"Fontaine, La Poya",1234567-MEHS03_ST5_3_HI2324,1,SEM_A_4,1,2
2,28030074,"Grenoble, Louise Michel",12345-MEHLV03_ST8_3_HI2324-MEHLV04_ST8_4_HI2324-MEHLV05_ST8_5_HI2324-MEHW03_ST11_3_HI2324-MEHW04_ST11_4_HI2324,1,SEM_C2_1,1,2
A,27985589,"Fontaine, La Poya",1234567-MEHS00_ST5_0_HI2324-MEHS04_ST5_4_HI2324,1,SEM_A_4,1,2
21,28020005,"Seyssins, Le Prisme",12345-MFVLV09_ST21_9_HI2324,1,SEM_21_2,1,2
B,27946260,"Grenoble, Oxford",12345-MGHLV07_ST0_7_HI2324-MGHLV11_ST0_11_HI2324,1,SEM_B_2,1,2
2,28211337,"Claix, Pont Rouge",1234567-MEHD01_ST6_1_HI2324,0,SEM_C2_2,1,2
23,28020370,"Vizille, Le Péage",12345-MFVLV09_ST21_9_HI2324,0,SEM_23_1,1,2
A,28110135,"Le Pont-de-Claix, L'Etoile",12345-MEHLV03_ST8_3_HI2324,0,SEM_A_3,1,2
B,28129110,"Grenoble, Gares",12345-MGHLV09_ST0_9_HI2324,1,SEM_B_2,1,2
5,27803329,"Grenoble, Palais de Justice - Gare",1234567-MSHSAH05_ST5_5_HI2324-MSHSAH06_ST5_6_HI2324-MSHSAH07_ST5_7_HI2324-MSHSAH08_ST5_8_HI2324,0,SEM_C5_1,1,2
1,28217931,"Grenoble, Cité Jean Macé",1234567-MSHSAH08_ST5_8_HI2324,1,SEM_C1_5,1,2
A,28214740,"Le Pont-de-Claix, L'Etoile",1234567-MEHS03_ST5_3_HI2324,0,SEM_A_3,1,2
C,28182314,"Saint-Martin-d'Hères, Condillac - Universités",12345-MGHLV10_ST0_10_HI2324-MGHLV13_ST0_13_HI2324,0,SEM_C_1,1,2
C,28257007,"Seyssins, Le Prisme",1234567-MGHS03_ST5_3_HI2324,1,SEM_C_2,1,2
